IMG_ID,AUTHOR,LAT,LON,S3_Label,S16_Label,S365_Label,Prob_indoor,Prob_natural,Prob_urban
6b/15/3331939900.jpg,25015669@N04,28.957507,-13.56451,0,5,315,0.888398162,0.003012134,0.108589692
e7/71/3010942230.jpg,8809340@N07,17.48568,-92.045365,2,11,226,0.002688012,0.046445135,0.950866923
72/2c/5919552034.jpg,71256895@N00,51.391299,0.52524,2,6,187,0.262894707,0.3182561,0.41884914
13/c8/1340567433.jpg,16056641@N00,-34.920167,138.601884,1,8,345,0.046733009,0.719861024,0.233405973
7c/e3/7035574829.jpg,20647554@N02,45.853075,13.870754,2,8,209,0.013075205,0.482130429,0.504794411
de/37/6495044607.jpg,95413346@N00,38.896577,-77.032999,0,2,63,0.604299708,0.157921538,0.237778721
e6/47/4818034830.jpg,48889062369@N01,39.325222,-77.736757,0,1,282,0.948346888,0.004523739,0.047129472
49/ce/8208655702.jpg,12718722@N02,-9.366417,-37.248458,0,4,225,0.916715188,0.027749526,0.055535263
a8/3b/2107265766.jpg,65173084@N00,47.872604,13.519878,0,0,198,0.936085579,0.012829273,0.051085208
d9/4d/8305654620.jpg,65791659@N00,43.716011,10.576019,2,14,362,0.071897736,0.36828798,0.559814192
ff/c7/2207955804.jpg,14347751@N00,37.847849,-122.257833,2,14,201,0.014763348,0.021088379,0.964148265
cc/17/5747264227.jpg,9288799@N02,-34.639,-58.363334,2,11,5,0.013795513,0.00554568,0.980658808
96/56/7955861120.jpg,10354154@N05,54.894009,-4.833048,1,8,258,0.006766713,0.745809043,0.247424367
42/23/5813657510.jpg,21007190@N05,37.783218,-122.403503,2,12,189,0.244414787,0.01156002,0.744025184
bd/a3/4943549786.jpg,76664955@N00,50.948599,6.958229,2,15,113,0.018522836,0.206129977,0.775347232
ee/79/2092844638.jpg,47346767@N00,44.953778,-92.955998,0,0,31,0.872556465,0.00061413,0.12682956
68/c9/2382102780.jpg,24029425@N06,44.270621,-71.304242,1,6,355,0.08624934,0.858660305,0.055090327
0c/8c/6869163931.jpg,70783106@N08,40.703806,14.710006,2,12,76,0.077153037,0.001401962,0.921445118
ed/4f/255856403.jpg,35469458@N00,50.820035,-0.150289,1,7,116,0.00027225,0.988986154,0.010741465
a6/b3/5703619750.jpg,76236359@N00,31.294833,121.312666,1,8,345,0.006550871,0.635536457,0.357912736
77/89/8641447537.jpg,29346373@N02,18.612542,-68.715362,0,2,177,0.999303856,0.000326506,0.00036962
ea/9b/8474127222.jpg,72275945@N00,37.763251,-92.111091,2,11,77,0.13872721,0.000319283,0.860953483
d8/c8/5179182966.jpg,51045845@N08,9.157782,-79.847315,1,8,36,0.001747393,0.994876818,0.003375634
e1/f2/5863773759.jpg,62136333@N02,36.721334,-4.41586,2,8,57,0.033947375,0.41367502,0.552377564
e1/42/7375541130.jpg,37809637@N00,56.078262,-4.53083,1,6,205,0.000812623,0.994525484,0.004661874
d1/89/5338631969.jpg,49934509@N00,28.371,-81.557667,0,0,284,0.991777406,0.000317888,0.007904743
e6/b3/6377250025.jpg,51035598215@N01,33.768499,-84.381834,0,0,114,0.994657352,0.002215227,0.0031273
e3/ae/6953366777.jpg,57017324@N06,47.460627,10.987455,1,6,305,0.000294371,0.665163512,0.334542074
74/2d/2415278636.jpg,24125582@N06,44.937254,-123.028196,2,10,112,0.009201385,0.009844013,0.980954501
25/93/6290438732.jpg,47489771@N00,37.750656,-122.412757,0,0,147,0.993238008,0.001203267,0.005558771
3f/3a/3430630372.jpg,8457193@N07,33.029138,-80.014114,0,2,45,0.999998175,1.70E-07,1.74E-06
56/6d/5350116443.jpg,91008793@N00,35.745277,-78.901945,1,8,165,0.156957923,0.521361388,0.321680694
61/1a/8496816052.jpg,96899238@N00,27.12104,-82.470406,0,0,147,0.9816228,0.009390235,0.008986974
f5/72/4349159942.jpg,32763282@N00,13.365055,103.855122,2,11,292,0.000804912,0.220490935,0.778704152
c0/36/9673859994.jpg,27408144@N07,45.356503,-83.490836,1,8,359,0.000241063,0.950514821,0.049244127
40/19/5112961625.jpg,9633756@N03,38.881401,-94.819099,2,12,310,3.07E-05,0.000448705,0.999520604
4d/13/2262799763.jpg,81594342@N00,52.22521,5.08271,2,10,266,0.000147696,0.342488289,0.657363941
56/6a/7218678806.jpg,61784959@N00,41.890457,12.492377,2,11,200,0.000393714,0.016961704,0.982644507
e7/87/436920847.jpg,89333651@N00,39.310742,-119.649717,2,15,256,0.01204583,0.002098948,0.985855264
9c/79/3278532550.jpg,15181848@N02,52.448137,-1.565852,1,8,249,0.001006977,0.657607897,0.341385143
26/87/8228917971.jpg,30701467@N02,52.527519,13.372859,0,1,129,0.978259946,0.001064448,0.020675524
9d/33/277713493.jpg,56954254@N00,43.329173,11.328964,0,5,12,0.563162778,0.002814112,0.434023159
70/40/4463300814.jpg,32683589@N03,47.801266,13.03914,2,11,84,4.65E-05,0.000273711,0.999679834
a4/fc/5680630986.jpg,23708167@N08,29.593862,-98.528271,2,12,7,0.383868524,0.027434628,0.588696878
79/6e/807491633.jpg,96552496@N00,45.273738,-75.719833,0,2,328,0.999972259,5.86E-06,2.18E-05
4b/5f/5389329693.jpg,25401497@N02,-33.649672,150.304641,0,2,303,0.648288647,0.02964374,0.322067705
cb/c2/12929141915.jpg,26108506@N03,43.768399,11.255629,2,11,10,0.014594449,0.24466055,0.740745036
b7/4b/8019281999.jpg,54289096@N00,35.580263,-82.577262,2,14,362,0.001888894,0.129704993,0.868406219
83/33/4497680824.jpg,50913506@N00,45.439537,12.330093,2,10,79,0.003005669,0.184451912,0.812542379
90/96/13985119036.jpg,123443334@N07,33.714255,-117.799348,2,10,175,9.66E-05,0.491644131,0.508259275
48/a5/9631890864.jpg,26487906@N00,38.720022,-9.24817,0,0,122,0.975690658,0.003157944,0.021151495
1d/02/4733089815.jpg,48120898@N04,51.031584,3.717606,2,8,333,0.001587835,0.419377347,0.57903485
1c/dd/4363936456.jpg,44124466908@N01,37.794965,-122.39498,0,4,122,0.935229246,0.017241254,0.047529438
2d/da/5834870153.jpg,25360783@N02,53.702931,-1.334924,1,7,306,0.001081637,0.806170838,0.192747553
40/6a/365520996.jpg,98601772@N00,37.7905,-122.4222,2,12,273,0.020423649,0.184788001,0.794788344
bd/ae/5681622812.jpg,22991176@N02,29.327114,117.747344,0,1,131,0.993897415,4.32E-05,0.006059438
1a/67/6275549384.jpg,46161602@N00,47.6622,-122.315368,0,5,19,0.995016722,0.001232086,0.003751149
ab/c0/4780630037.jpg,38602690@N00,47.483844,-120.822679,1,7,341,0.002631342,0.964567535,0.032800998
20/cc/2994423909.jpg,71904160@N00,22.397697,113.964271,0,5,346,0.990877072,0.002088578,0.007034353
94/c0/9225808285.jpg,80009306@N00,13.52503,99.973758,2,14,105,0.114705795,0.369687469,0.515606753
1e/89/7910034184.jpg,60064621@N05,43.047267,-2.196257,0,5,129,0.793993476,0.029252926,0.176753635
04/6c/9072360461.jpg,65873895@N08,47.364147,4.898357,2,12,276,0.00032747,0.000151668,0.999520892
7b/35/4970596214.jpg,14837459@N00,48.129949,11.58298,0,1,298,0.997791615,1.11E-05,0.002197416
92/cf/7809793286.jpg,49561754@N00,55.680633,12.587413,2,12,273,0.008236091,0.032793767,0.958970113
21/35/5667592668.jpg,29763121@N07,-33.439982,149.558901,0,0,122,0.977990712,0.012527655,0.009481694
b7/98/2934527077.jpg,13715300@N06,23.036794,120.372108,0,2,89,0.90320105,0.014572134,0.082226778
84/72/1449990563.jpg,84905000@N00,47.629146,-122.33963,2,14,193,0.002121332,0.04964194,0.948236764
9e/d5/5803497963.jpg,31794493@N00,47.570203,-122.30835,2,15,223,0.088466708,9.25E-06,0.911524165
38/1c/2254742543.jpg,7171876@N07,53.375104,-1.511381,2,13,206,0.006269475,0.412139517,0.581591008
08/e8/6956982508.jpg,25889857@N04,52.97127,-9.428758,1,7,94,0.000103126,0.998254801,0.001641904
46/52/9859247056.jpg,49392213@N00,45.878166,6.887166,1,6,234,1.94E-05,0.952170612,0.047810024
20/3b/9968692476.jpg,28902089@N02,43.778821,11.283084,2,12,268,0.183916143,0.352268506,0.463815378
b3/b8/13986252222.jpg,10123180@N04,44.808983,-93.383255,0,0,286,0.539759899,0.004947228,0.45529293
75/7b/8582917448.jpg,31573182@N05,43.06867,-87.869962,2,12,291,0.002199422,0.465371758,0.53242878
0b/e5/5984502896.jpg,58709019@N04,55.641779,12.562533,2,12,305,0.013794197,0.306633568,0.679572242
d9/80/6315831383.jpg,62136333@N02,40.629506,14.482169,1,6,348,0.000511003,0.59738365,0.402105458
55/09/3395460196.jpg,28577845@N02,-38.360805,144.786586,1,6,342,0.01101452,0.981887678,0.007097527
e5/ea/2813884527.jpg,10011817@N00,37.730159,-122.502456,0,5,236,0.902816498,0.001568429,0.095615039
38/4c/977806465.jpg,9298925@N04,42.554352,-2.266809,1,8,140,0.000502515,0.696910559,0.302587
c9/0c/4175979707.jpg,40936370@N00,45.837448,4.826248,0,4,122,0.93365492,0.001199571,0.065145488
3e/e6/283968113.jpg,69653570@N00,53.289847,-3.861093,2,14,41,0.123256732,0.034375349,0.842367954
9f/19/4438143571.jpg,32413914@N00,43.702369,7.267241,0,0,72,0.911518115,0.000828297,0.087653483
07/69/8064300270.jpg,58666217@N00,40.212363,-75.961342,0,4,15,0.829221895,0.000803616,0.169974499
6d/6f/5089536802.jpg,28429988@N00,42.828126,-1.61013,0,12,316,0.595344421,0.00557955,0.399076129
14/cf/9660506955.jpg,75602401@N08,-16.395278,-71.536945,2,15,227,0.005215093,0.005363717,0.989421228
53/03/3089120412.jpg,33109302@N03,22.682291,120.31557,2,15,272,0.155133758,0.012545675,0.832320532
09/4a/3190676985.jpg,21633772@N00,-33.84333,151.241097,1,8,36,0.042335415,0.614057082,0.343607516
ba/c8/3855207164.jpg,14769156@N08,26.118866,-80.144233,0,5,238,0.991585892,4.96E-05,0.008364516
b1/e1/442436648.jpg,13971443@N00,47.494972,11.10943,2,14,304,0.008875425,0.006456414,0.98466822
d4/f5/2157680183.jpg,35545763@N00,51.684356,-4.160599,0,0,122,0.964118347,0.034558108,0.001323551
8b/d9/3056343141.jpg,14643779@N02,49.10629,6.167514,0,1,131,0.994248764,2.74E-05,0.005723985
4d/2e/8224834752.jpg,87105979@N08,-27.449523,-58.986185,0,5,315,0.958891779,0.008246478,0.032861808
32/ea/2387978334.jpg,26865287@N00,39.238606,9.200384,0,2,63,0.999108572,8.91E-05,0.000802309
ca/f2/7668441920.jpg,41622091@N00,38.750602,-109.570083,1,7,73,0.000250178,0.98092799,0.018821842
cd/f8/9460267296.jpg,91008793@N00,35.320519,-82.847106,2,13,136,0.006115478,0.211682788,0.782201737
45/26/3302269606.jpg,44124327211@N01,19.896534,102.141008,1,8,356,0.063172889,0.552239559,0.384587514
80/9d/204835053.jpg,36101700372@N01,41.784113,-91.431655,0,1,23,0.866657485,0.001472995,0.131869557
48/fa/2964339344.jpg,65173084@N00,48.205577,16.354989,0,0,128,0.850407194,0.047861378,0.101731414
6e/a1/4716105097.jpg,29979532@N08,-41.309909,174.792489,0,5,27,0.991181334,0.000307543,0.008511082
b2/79/231058918.jpg,78854400@N00,48.893163,2.234344,0,1,25,0.992917514,7.21E-05,0.007010466
2d/48/4829180183.jpg,12725900@N00,36.346102,127.412567,2,10,257,0.001367151,0.00172504,0.996907982
d1/a4/13644690913.jpg,122122837@N06,25.020225,121.525268,0,0,115,0.988322421,0.000532052,0.011145585
5e/53/2919137791.jpg,30992271@N07,49.572681,7.30668,2,12,276,0.004394367,0.006062441,0.989543353
ec/c9/7472383116.jpg,47262904@N00,53.752666,-2.697167,2,12,351,0.00217512,0.336018392,0.66180656
bc/ac/3732685253.jpg,28971318@N00,43.070272,-5.127678,1,10,233,5.55E-05,0.510415473,0.489529038
4e/26/3602736648.jpg,37024174@N00,45.4445,12.329166,2,11,109,0.411575379,0.010614627,0.577809906
66/e0/4314212653.jpg,34719387@N03,50.856354,4.355409,2,15,178,0.09040085,0.000360132,0.909239076
34/b6/3475336631.jpg,45664264@N00,37.374113,-5.988621,2,14,153,0.004772708,0.372068584,0.623158743
47/a3/2939189040.jpg,95012874@N00,52.200354,0.985529,2,13,136,2.58E-06,8.97E-05,0.999907749
a4/89/4869312561.jpg,38624633@N00,47.066175,15.444535,0,0,122,0.999557453,8.81E-05,0.000354444
c4/c6/451113831.jpg,22443621@N00,38.538767,14.869995,2,11,214,1.81E-05,0.000575148,0.999406608
42/2f/4463521642.jpg,33661083@N06,38.895258,-77.027817,2,15,181,0.002800288,0.000719502,0.99648019
73/2a/5083644084.jpg,54750593@N02,43.372737,-8.397502,2,12,189,0.10873855,0.135092539,0.756168897
63/27/218719502.jpg,48394718@N00,46.701731,-92.045516,2,12,268,0.004087924,0.430465577,0.565446419
3f/a2/3376537397.jpg,15123080@N03,51.581016,5.195889,0,5,14,0.998085544,6.27E-05,0.001851978
44/64/10458518936.jpg,40756374@N04,50.931914,4.427769,0,0,122,0.994748981,0.000458607,0.004792374
23/42/8288570148.jpg,37458067@N00,40.72133,-73.9825,0,5,19,0.814415313,0.044578686,0.141005999
62/c2/5962013532.jpg,35034347371@N01,49.277519,-123.092525,2,15,283,0.004877779,0.022597033,0.972525214
5e/b6/1508064509.jpg,34961066@N00,43.667832,-79.394502,0,1,131,0.865108016,0.000139994,0.134752034
00/4c/2283161368.jpg,22476340@N06,10.091402,-84.472332,1,8,279,0.001071458,0.897606175,0.101322314
ae/3b/3736620480.jpg,40029794@N08,35.513076,-78.333055,0,12,316,0.494837762,0.019101959,0.486060227
71/17/4641738141.jpg,10012675@N05,31.188721,121.483297,0,1,2,0.823604897,0.010375986,0.166019141
a6/1e/2371669311.jpg,71365354@N00,12.101514,-68.926849,2,15,308,0.000442,0.000631227,0.99892684
05/b7/5999717629.jpg,8280384@N03,26.141319,-81.798877,2,15,109,0.231716518,0.038839141,0.72944435
ea/49/8663427568.jpg,26757052@N04,25.128333,121.468333,2,10,112,0.01200368,0.137640972,0.85035532
30/9f/3935455272.jpg,89305506@N00,11.694563,37.341413,0,5,331,0.988959789,0.000278856,0.010761351
0d/b3/7256237246.jpg,10297518@N00,43.644848,-79.367144,0,0,122,0.957218508,0.002292814,0.040488611
62/b1/8017425286.jpg,41447765@N00,-2.760962,-41.815853,1,6,48,0.000343058,0.993035224,0.006621641
9a/1d/2956649686.jpg,31355653@N07,42.65091,-73.753066,2,11,252,0.00050033,0.00177855,0.997721034
58/52/3877361558.jpg,29471876@N04,45.554831,-122.452197,1,6,324,0.02850746,0.945420577,0.026071932
85/19/3348637023.jpg,15691748@N00,54.688036,8.561997,2,15,231,0.00505754,0.020085803,0.974856677
e5/55/2854921295.jpg,84533614@N00,43.708849,-1.436655,1,6,97,0.001720998,0.810631855,0.187647199
89/4a/9662008584.jpg,70323761@N00,40.723441,-73.989053,2,12,83,0.428499536,0.000846499,0.570654041
ff/e7/5630986000.jpg,78087459@N00,52.402952,13.060684,0,0,198,0.999253854,1.85E-06,0.000744293
fb/fd/2964967589.jpg,83129246@N00,56.939016,-2.199153,1,6,243,0.00016707,0.974232292,0.025600698
83/6b/6817149700.jpg,77727263@N03,39.095962,-99.140625,0,5,236,0.839908701,0.019129786,0.140961486
2c/fd/3844759400.jpg,21966481@N07,52.007445,85.912742,1,8,209,0.005719904,0.497255269,0.497024784
36/2e/4232869120.jpg,68151423@N00,33.797056,-118.352318,1,7,116,0.001368135,0.84714765,0.151484238
78/96/85354192.jpg,14924588@N00,33.886806,-78.439552,1,6,48,3.64E-05,0.973936875,0.026026801
5d/3e/5926386221.jpg,73668713@N00,25.133474,121.470959,2,12,83,0.005222454,0.033741741,0.961035884
90/02/3734627015.jpg,13096058@N00,51.540363,-0.143323,2,15,361,0.150391319,0.003105065,0.846503679
39/d4/12280908054.jpg,23964833@N08,42.6452,-71.3603,2,15,319,0.002147582,0.009534019,0.988318374
55/37/9050067801.jpg,23964833@N08,42.715961,-71.553461,2,12,57,0.25105044,0.240771304,0.508178303
ff/d8/7468634828.jpg,71107559@N03,47.413452,9.326276,0,4,180,0.577011208,0.266209952,0.156778735
9f/46/185727393.jpg,48018609@N00,33.042108,-117.290178,0,2,89,0.985784148,0.001890506,0.012325282
76/9a/8748800424.jpg,33262235@N00,47.940555,13.777222,0,5,85,0.754617565,0.224854524,0.020527988
b3/ed/943467899.jpg,10677011@N03,43.561012,-79.559689,0,2,328,0.999445856,0.000146884,0.000407197
58/03/3145832085.jpg,35093237@N00,41.737839,-83.605227,0,2,124,0.998764032,0.000143729,0.001092205
b1/a9/9621321445.jpg,46687906@N08,48.862486,2.348125,2,15,47,0.03231479,0.000925103,0.96676001
12/64/5439410312.jpg,44925192@N00,51.474833,0.012666,0,1,179,0.999302948,3.45E-05,0.000662672
aa/51/6682481481.jpg,29344208@N07,32.862628,-80.002237,2,12,312,0.460191904,0.000748349,0.539059628
f4/d5/2722820474.jpg,64279203@N00,43.000696,-78.782663,0,4,189,0.491152725,0.125645865,0.383201341
f8/b2/7372098692.jpg,38439215@N06,23.568469,119.563219,2,12,316,0.019699255,0.142945445,0.837355284
c5/5b/9438632243.jpg,7765825@N03,40.729605,-73.989984,2,15,245,0.003568973,0.010858781,0.985572338
70/24/3495497418.jpg,7150832@N06,51.536292,0.713628,0,0,96,0.982694251,0.01222267,0.005083016
78/2f/6253495592.jpg,10907058@N05,37.782816,-122.512814,2,9,291,1.54E-05,0.368590838,0.631393778
b4/b0/3940287217.jpg,20425995@N00,54.406261,18.671905,2,11,86,0.014316995,0.047537514,0.93814542
17/81/8305960427.jpg,46987429@N03,39.461583,-3.528245,2,12,294,0.079727545,0.019880732,0.900391722
18/a1/6405442769.jpg,80947269@N00,51.479198,-0.157,0,4,16,0.929530787,0.027943403,0.042525854
ea/8e/12952826244.jpg,25448337@N07,-34.989562,117.989977,0,0,147,0.91972997,0.043539849,0.036730271
a9/ec/7036083939.jpg,26680618@N02,52.219544,0.158958,0,1,129,0.845759859,0.007784577,0.146455641
e3/ff/285497918.jpg,92957103@N00,48.86096,2.335807,0,5,19,0.884388742,0.025626182,0.089985061
3b/2c/7428869474.jpg,13706945@N00,50.666192,-2.052898,1,7,116,0.007908294,0.881442255,0.110649367
66/0f/3178618919.jpg,7694828@N05,52.520954,13.409163,2,13,354,0.000134387,0.000206789,0.999658753
d4/43/115419221.jpg,99357189@N00,37.8469,-119.490137,1,6,271,0.0045405,0.907402148,0.088057334
d3/3a/4843488240.jpg,21506315@N00,61.473825,23.854903,1,8,141,0.000533409,0.879007781,0.120458864
22/c1/5697570042.jpg,45131446@N07,43.423253,11.907291,1,8,268,0.001479288,0.69230861,0.306212074
cd/e2/5336856332.jpg,22037258@N08,38.707169,-9.143478,2,10,257,0.16701301,0.009230085,0.82375694
ae/ed/13534540733.jpg,72098626@N00,40.793388,-73.97242,2,15,112,0.03166308,2.00E-05,0.968316692
0c/e6/5249060930.jpg,41091409@N03,55.930668,14.28405,2,8,268,0.20921635,0.266537623,0.524246057
df/7a/2402262118.jpg,82394503@N00,31.76145,-106.489105,0,5,101,0.996457714,8.81E-05,0.003454157
2c/df/6851507275.jpg,29954226@N00,46.153541,-1.150646,0,5,9,0.788903052,0.210616209,0.000480875
19/39/5872363868.jpg,20055849@N00,-33.885232,151.179074,0,1,131,0.844226611,0.031246805,0.124526547
14/e8/8383895199.jpg,36791303@N00,37.791164,-122.409408,0,5,315,0.985417417,0.005832326,0.008750113
4d/92/5775915041.jpg,15422776@N08,41.753865,-8.183698,1,6,364,0.060752771,0.756770974,0.182476186
10/cf/8584428901.jpg,77289972@N08,35.373934,127.140419,0,5,19,0.995018169,0.000164417,0.004817309
97/20/3531183237.jpg,21355208@N02,40.75885,-73.615087,0,0,274,0.965910222,0.001320051,0.032769678
cc/0e/2499404767.jpg,71018547@N00,42.144059,-88.448095,1,12,164,0.000535373,0.542948139,0.456516546
a3/12/5442152275.jpg,24885050@N00,38.985333,-77.366,0,0,99,0.990120756,0.000217036,0.009662346
95/39/8813703062.jpg,84806883@N00,52.970226,0.813159,1,6,224,0.014944428,0.796318659,0.188736973
4e/66/4808371658.jpg,82586441@N00,51.520186,-0.123574,0,0,185,0.999953257,2.33E-06,4.44E-05
38/a1/241928294.jpg,65299907@N00,47.554286,9.700927,2,15,193,0.017753007,0.006088638,0.976158284
b7/52/8393631060.jpg,54899285@N06,37.667216,32.827483,1,6,342,0.248927482,0.738504173,0.012568323
3c/ca/243956833.jpg,17365783@N00,40.599356,-105.092468,0,5,298,0.973050594,0.000226177,0.026723146
5c/53/2423020028.jpg,49503034481@N01,41.93737,-8.837213,1,8,349,0.002102883,0.508007029,0.489889982
9a/6a/3273122178.jpg,35512993@N00,59.329627,18.019541,0,1,176,0.999879749,6.35E-06,0.000113902
ed/47/7924858944.jpg,36352773@N03,38.887742,-77.047365,2,11,86,0.004294984,0.151023415,0.844681574
32/27/7980534596.jpg,53074411@N04,40.799834,-119.186983,2,13,354,0.001411577,0.000298518,0.998289876
77/f7/7530362616.jpg,84276425@N00,52.009962,5.907672,2,15,254,0.153277424,0.098580943,0.748141727
0a/75/8862288481.jpg,36319742@N05,40.590916,-73.892369,0,5,14,0.916744077,0.004237183,0.079018826
a3/cf/338217427.jpg,71453924@N00,49.163073,-123.934364,0,0,139,0.556438231,3.25E-06,0.443558645
29/f7/4088851579.jpg,36542108@N02,27.851832,-82.673692,0,1,346,0.996341757,0.003007581,0.000650584
b8/a5/9501127629.jpg,81843262@N06,31.720033,-110.070478,2,11,86,0.047303504,0.01473895,0.937957626
9e/e3/8052867455.jpg,68676909@N00,3.939567,103.380167,2,13,206,0.001050007,0.349679408,0.649270513
35/68/410139580.jpg,11874459@N00,41.824484,14.974,1,8,150,8.90E-05,0.922980503,0.076930424
c9/b6/4548352433.jpg,40190560@N05,53.254995,6.863182,1,8,150,3.93E-05,0.983017345,0.016943309
d5/1a/2034873075.jpg,94852245@N00,32.657505,51.678711,2,14,364,0.389866266,0.185834572,0.424299226
20/40/9527658716.jpg,7702423@N04,29.950918,-90.063471,2,14,364,0.181414208,0.04775679,0.770828952
93/13/8264357942.jpg,8865243@N02,-22.752,-41.884334,1,6,243,0.000135819,0.955391036,0.0444731
2c/ff/5611209659.jpg,7278633@N04,40.71339,-73.958534,0,1,122,0.997610444,0.002164317,0.000225243
d0/1c/4464495536.jpg,8502118@N08,22.295151,114.171799,0,4,16,0.804101433,0.000219459,0.195679038
d4/85/2485904100.jpg,68321476@N00,39.753684,-104.989952,0,4,122,0.868700681,0.024763897,0.106535535
9b/f1/118339320.jpg,32344690@N00,46.617006,14.254868,2,12,351,1.25E-05,0.000150491,0.99983711
64/28/2330967142.jpg,24464793@N02,48.562862,-3.143291,0,12,275,0.576956607,0.004777145,0.418266309
81/42/3658160209.jpg,97108788@N00,43.871119,-74.001325,2,14,296,0.000942938,0.031529961,0.96752712
96/b4/5944750875.jpg,23748404@N00,39.306075,-76.619137,0,0,146,0.640093712,0.000579016,0.359327332
21/f9/7197515076.jpg,82976024@N00,59.130907,18.111777,0,4,188,0.881492401,1.34E-05,0.118494184
ef/0b/4540572899.jpg,19947052@N05,32.796327,-106.231739,1,6,305,0.000378634,0.596274365,0.403347061
32/4d/8801157295.jpg,19473027@N00,55.924333,-3.1725,2,11,270,0.01522492,0.009326654,0.975448405
4e/84/461388042.jpg,79123504@N00,34.070791,-4.979381,0,4,219,0.664940867,0.007114422,0.327944735
26/48/3581761283.jpg,82955071@N00,22.281362,114.187109,2,14,201,0.213441958,0.155424485,0.631133631
4b/23/2794574607.jpg,58701247@N00,32.640531,-117.079238,2,12,316,0.41096817,2.49E-05,0.589007019
03/c0/8250957832.jpg,63837784@N08,41.167884,-80.724349,2,13,206,0.000809138,0.065989023,0.933201773
82/71/8844940081.jpg,92903356@N04,41.887534,12.472711,0,1,263,0.845425846,0.008064726,0.146509391
48/e6/4942138651.jpg,46987429@N03,39.468927,-3.535242,0,2,177,0.998463113,0.001116552,0.000420345
70/d8/2485617887.jpg,77716109@N00,37.424759,-122.074027,1,8,140,0.000200427,0.7683892,0.231410372
1d/5e/109683748.jpg,29482491@N00,48.860705,2.346096,0,0,54,0.950767076,0.002742226,0.046490673
6c/12/3552968203.jpg,11967895@N05,40.773367,-73.972524,2,12,351,0.082577428,0.130605954,0.786816612
2f/3a/7893611980.jpg,28685313@N00,35.551833,139.788666,0,1,246,0.958346306,0.003543379,0.038110335
92/5a/3968968072.jpg,7790703@N02,55.942392,-3.208876,2,13,192,0.002099288,0.009436116,0.988464581
83/c2/5979930572.jpg,69442051@N00,42.09405,-76.050024,1,7,350,0.23797303,0.761813657,0.000213391
78/1c/13915743056.jpg,23966421@N06,53.387289,-6.567238,1,7,306,1.79E-05,0.998574824,0.001407191
f3/c6/4186233416.jpg,49165041@N00,33.887198,-118.305475,0,5,101,0.836369327,0.004546188,0.159084448
44/6e/1578513372.jpg,80206496@N00,41.43449,2.120361,0,5,315,0.979974206,0.003356068,0.016669686
cc/6e/7279153622.jpg,25030443@N03,40.349601,-74.065307,0,4,6,0.999998793,1.35E-08,1.29E-06
9d/91/5178440266.jpg,51045845@N08,9.155856,-79.831033,1,8,150,0.287767314,0.547446444,0.164786242
64/12/10792508574.jpg,66892095@N00,18.333119,-71.663989,1,8,150,0.000785253,0.984161933,0.015052745
4d/56/4870272408.jpg,51631058@N02,51.592722,-0.265688,0,0,300,0.999371071,0.00019009,0.000438802
d9/7b/12730218804.jpg,7371031@N08,51.517072,-0.043376,0,3,130,0.98321535,0.001275586,0.015509075
01/c1/5143711453.jpg,67664335@N00,41.894999,-87.622834,2,14,220,0.016643363,0.009292611,0.974064018
70/07/2779070378.jpg,16395461@N00,28.145495,-80.670568,2,8,345,0.152822593,0.395653255,0.451524101
97/a7/2170092006.jpg,8143864@N07,46.477886,7.554817,2,6,305,1.82E-05,0.496898006,0.503083876
0f/79/2137198310.jpg,79925938@N00,-37.815018,144.964085,0,0,122,0.998869517,0.000113288,0.001017187
33/fc/406605172.jpg,95795770@N00,35.64294,139.7362,2,12,268,0.001117419,0.412548647,0.586333944
cd/c5/5114161819.jpg,78722206@N00,29.608685,52.5428,2,11,226,0.000620172,0.00010987,0.999270117
e0/c9/6124356937.jpg,61136163@N07,52.262335,4.493408,2,12,17,0.42936662,0.025679666,0.544953681
fc/05/13988822306.jpg,86714991@N00,39.94735,-75.173095,0,0,62,0.381470222,0.308464033,0.310065784
c6/2c/4067928825.jpg,10811974@N04,53.480719,-2.24635,0,4,16,0.915105111,0.000538095,0.084356686
fb/8b/8645347639.jpg,18031377@N00,22.277093,114.159675,0,5,101,0.99078472,0.000436896,0.008778302
86/bf/5259211620.jpg,46987429@N03,39.466577,-3.523706,0,4,16,0.938579836,0.004568873,0.056851293
34/d9/9108494560.jpg,40817698@N07,49.419446,0.233008,2,10,171,0.000336085,0.014648044,0.985015921
f0/20/12094589743.jpg,92238093@N02,37.92348,29.124972,0,5,69,0.965830877,0.010243904,0.023925417
da/98/1095063335.jpg,8623116@N03,52.117574,-1.318016,2,12,316,0.039253291,0.003043317,0.957703435
df/90/5824478287.jpg,46214148@N00,31.241535,121.489498,0,0,286,0.507867381,0.003667062,0.488465458
01/8f/9158491625.jpg,8553222@N02,36.322421,139.195528,0,0,122,0.998852688,3.95E-05,0.00110768
45/cc/6251570399.jpg,7275938@N06,41.013462,28.98439,2,11,12,0.209457116,0.001247508,0.789295402
20/fa/8029452875.jpg,63390929@N07,63.985298,-22.622566,2,10,293,0.010940553,0.260947056,0.728112397
4c/d8/5125992048.jpg,46920115@N03,40.237605,44.505615,0,5,196,0.496042682,0.0855118,0.418445617
4f/e9/5215701418.jpg,15853267@N00,37.165903,-3.598365,0,5,21,0.996757608,0.000378143,0.00286416
